,id,tcgPlayerId,setId,setName,name,cardNumber,totalSetNumber,rarity,cardType,hp,stage,retreatCost,artist,tcgPlayerUrl,imageUrl_smaller,imageUrl,needsDetailedScrape,dataCompleteness,lastScrapedAt,createdAt,updatedAt,weakness.type,weakness.value,resistance.type,resistance.value,prices.market,prices.listings,prices.primaryCondition,prices.conditions.Near Mint.price,prices.conditions.Near Mint.listings,prices.conditions.Near Mint.priceString,prices.conditions.Lightly Played.price,prices.conditions.Lightly Played.listings,prices.conditions.Lightly Played.priceString,prices.conditions.Moderately Played.price,prices.conditions.Moderately Played.listings,prices.conditions.Moderately Played.priceString,prices.variants.Holofoil.Near Mint.price,prices.variants.Holofoil.Near Mint.listings,prices.variants.Holofoil.Near Mint.priceString,prices.variants.Holofoil.Lightly Played.price,prices.variants.Holofoil.Lightly Played.listings,prices.variants.Holofoil.Lightly Played.priceString,prices.variants.Holofoil.Moderately Played.price,prices.variants.Holofoil.Moderately Played.listings,prices.variants.Holofoil.Moderately Played.priceString,prices.lastUpdated,prices.priceWasCorrected,prices.conditions.Damaged.price,prices.conditions.Damaged.listings,prices.conditions.Damaged.priceString,prices.variants.Holofoil.Damaged.price,prices.variants.Holofoil.Damaged.listings,prices.variants.Holofoil.Damaged.priceString,prices.conditions.Heavily Played.price,prices.conditions.Heavily Played.listings,prices.conditions.Heavily Played.priceString,prices.variants.Holofoil.Heavily Played.price,prices.variants.Holofoil.Heavily Played.listings,prices.variants.Holofoil.Heavily Played.priceString,prices.variants.Normal.Near Mint.price,prices.variants.Normal.Near Mint.listings,prices.variants.Normal.Near Mint.priceString,prices.variants.Normal.Lightly Played.price,prices.variants.Normal.Lightly Played.listings,prices.variants.Normal.Lightly Played.priceString,prices.variants.Normal.Damaged.price,prices.variants.Normal.Damaged.listings,prices.variants.Normal.Damaged.priceString,prices.variants.Normal.Moderately Played.price,prices.variants.Normal.Moderately Played.listings,prices.variants.Normal.Moderately Played.priceString,prices.variants.Reverse Holofoil.Near Mint.price,prices.variants.Reverse Holofoil.Near Mint.listings,prices.variants.Reverse Holofoil.Near Mint.priceString,prices.variants.Reverse Holofoil.Lightly Played.price,prices.variants.Reverse Holofoil.Lightly Played.listings,prices.variants.Reverse Holofoil.Lightly Played.priceString,prices.variants.Reverse Holofoil.Damaged.price,prices.variants.Reverse Holofoil.Damaged.listings,prices.variants.Reverse Holofoil.Damaged.priceString,prices.variants.Reverse Holofoil.Moderately Played.price,prices.variants.Reverse Holofoil.Moderately Played.listings,prices.variants.Reverse Holofoil.Moderately Played.priceString,prices.variants.Normal.Heavily Played.price,prices.variants.Normal.Heavily Played.listings,prices.variants.Normal.Heavily Played.priceString,prices.variants.Reverse Holofoil.Heavily Played.price,prices.variants.Reverse Holofoil.Heavily Played.listings,prices.variants.Reverse Holofoil.Heavily Played.priceString
1460,68af82cdc4f780b5153e666b,550067,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Sinistcha ex - 023/167,023/167,167,Double Rare,Grass,240,Stage 1,1,,https://www.tcgplayer.com/product/550067/pokemon-sv06-twilight-masquerade-sinistcha-ex---023-167,https://tcgplayer-cdn.tcgplayer.com/product/550067_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550067_in_600x600.jpg,FALSE,100,2025-11-27T18:20:50.508Z,2025-08-27T22:12:29.574Z,2025-11-27T18:20:50.661Z,Rx,2,None,,0.54,,Near Mint,0.54,3218,$0.54,0.53,314,$0.53,0.61,7,$0.61,0.54,3218,$0.54,0.53,314,$0.53,0.61,7,$0.61,2025-11-27T18:20:50.508Z,FALSE,0.49,0,$0.49,0.49,0,$0.49,1.05,1,$1.05,1.05,1,$1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,68af82cdc4f780b5153e666e,550066,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Sinistcha,022/167,167,Rare,Grass,70,Stage 1,1,,https://www.tcgplayer.com/product/550066/pokemon-sv06-twilight-masquerade-sinistcha,https://tcgplayer-cdn.tcgplayer.com/product/550066_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550066_in_600x600.jpg,FALSE,100,2025-11-27T17:56:55.307Z,2025-08-27T22:12:29.611Z,2025-11-27T17:56:55.444Z,Rx,2,None,,0.18,,Near Mint,0.18,661,$0.18,0.12,154,$0.12,0.06,25,$0.06,0.12,2223,$0.12,0.12,154,$0.12,0.06,25,$0.06,2025-11-27T17:56:55.307Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,0.18,661,$0.18,0.2,37,$0.20,,,,,,,,,,,,
1462,68af82cdc4f780b5153e6671,550065,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Poltchageist - 021/167,021/167,167,Common,Grass,40,Basic,1,,https://www.tcgplayer.com/product/550065/pokemon-sv06-twilight-masquerade-poltchageist---021-167,https://tcgplayer-cdn.tcgplayer.com/product/550065_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550065_in_600x600.jpg,FALSE,100,2025-11-27T18:20:53.950Z,2025-08-27T22:12:29.648Z,2025-11-27T18:20:54.042Z,Rx,2,None,,0.11,,Near Mint,0.11,278,$0.11,0.06,32,$0.06,0.11,1,$0.11,,,,,,,,,,2025-11-27T18:20:53.950Z,FALSE,,,,,,,,,,,,,0.1,311,$0.10,0.06,32,$0.06,,,,0.2,2,$0.20,0.11,278,$0.11,0.24,16,$0.24,,,,0.11,1,$0.11,,,,,,
1463,68af82cdc4f780b5153e6674,550064,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Poltchageist - 020/167,020/167,167,Common,Grass,30,Basic,1,,https://www.tcgplayer.com/product/550064/pokemon-sv06-twilight-masquerade-poltchageist---020-167,https://tcgplayer-cdn.tcgplayer.com/product/550064_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550064_in_600x600.jpg,FALSE,100,2025-11-27T18:15:45.440Z,2025-08-27T22:12:29.684Z,2025-11-27T18:15:45.529Z,Rx,2,None,,0.1,,Near Mint,0.1,398,$0.10,0.16,42,$0.16,,,,,,,,,,,,,2025-11-27T18:15:45.440Z,FALSE,,,,,,,,,,,,,0.1,398,$0.10,0.04,49,$0.04,,,,,,,0.16,339,$0.16,0.16,42,$0.16,,,,,,,,,,,,
1464,68af82cdc4f780b5153e6677,550063,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Iron Leaves,019/167,167,Rare,Grass,120,Basic,1,,https://www.tcgplayer.com/product/550063/pokemon-sv06-twilight-masquerade-iron-leaves,https://tcgplayer-cdn.tcgplayer.com/product/550063_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550063_in_600x600.jpg,FALSE,100,2025-11-27T18:25:57.205Z,2025-08-27T22:12:29.725Z,2025-11-27T18:25:57.319Z,Rx,2,None,,0.19,,Near Mint,0.19,300,$0.19,0.34,24,$0.34,0.23,0,$0.23,0.13,974,$0.13,0.14,68,$0.14,0.1,10,$0.10,2025-11-27T18:25:57.205Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,0.19,300,$0.19,0.34,24,$0.34,,,,0.23,0,$0.23,,,,,,
1465,68af82cdc4f780b5153e667a,550062,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Dipplin - 018/167,018/167,167,Uncommon,Grass,80,Stage 1,2,,https://www.tcgplayer.com/product/550062/pokemon-sv06-twilight-masquerade-dipplin---018-167,https://tcgplayer-cdn.tcgplayer.com/product/550062_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550062_in_600x600.jpg,FALSE,100,2025-11-27T18:20:56.857Z,2025-08-27T22:12:29.764Z,2025-11-27T18:20:56.946Z,Rx,2,None,,0.12,,Near Mint,0.12,403,$0.12,0.14,28,$0.14,0.26,0,$0.26,,,,,,,,,,2025-11-27T18:20:56.857Z,FALSE,,,,,,,0.01,1,$0.01,,,,0.06,702,$0.06,0.06,81,$0.06,,,,0.19,0,$0.19,0.12,403,$0.12,0.14,28,$0.14,,,,0.26,0,$0.26,0.01,1,$0.01,,,
1466,68af82cdc4f780b5153e667d,550061,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Applin - 017/167,017/167,167,Common,Grass,40,Basic,1,,https://www.tcgplayer.com/product/550061/pokemon-sv06-twilight-masquerade-applin---017-167,https://tcgplayer-cdn.tcgplayer.com/product/550061_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550061_in_600x600.jpg,FALSE,100,2025-11-27T18:26:01.109Z,2025-08-27T22:12:29.800Z,2025-11-27T18:26:01.246Z,Rx,2,None,,0.06,,Near Mint,0.06,1034,$0.06,0.15,44,$0.15,0.18,6,$0.18,,,,,,,,,,2025-11-27T18:26:01.109Z,FALSE,,,,,,,,,,,,,0.06,1034,$0.06,0.07,81,$0.07,,,,0.05,0,$0.05,0.14,575,$0.14,0.15,44,$0.15,,,,0.18,6,$0.18,,,,,,
1467,68af82cdc4f780b5153e6680,550060,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Rillaboom,016/167,167,Uncommon,Grass,180,Stage 2,4,,https://www.tcgplayer.com/product/550060/pokemon-sv06-twilight-masquerade-rillaboom,https://tcgplayer-cdn.tcgplayer.com/product/550060_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550060_in_600x600.jpg,FALSE,100,2025-11-27T17:56:59.114Z,2025-08-27T22:12:29.836Z,2025-11-27T17:56:59.198Z,Rx,2,None,,0.13,,Near Mint,0.13,284,$0.13,0.13,19,$0.13,0.1,0,$0.10,,,,,,,,,,2025-11-27T17:56:59.114Z,FALSE,,,,,,,,,,,,,0.06,414,$0.06,0.06,46,$0.06,,,,,,,0.13,284,$0.13,0.13,19,$0.13,,,,0.1,0,$0.10,,,,,,
1468,68af82cdc4f780b5153e6683,550059,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Thwackey,015/167,167,Common,Grass,100,Stage 1,2,,https://www.tcgplayer.com/product/550059/pokemon-sv06-twilight-masquerade-thwackey,https://tcgplayer-cdn.tcgplayer.com/product/550059_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550059_in_600x600.jpg,FALSE,100,2025-11-27T18:15:50.648Z,2025-08-27T22:12:29.871Z,2025-11-27T18:15:50.783Z,Rx,2,None,,0.21,,Near Mint,0.21,73,$0.21,0.11,29,$0.11,0.25,0,$0.25,,,,,,,,,,2025-11-27T18:15:50.648Z,FALSE,,,,,,,,,,,,,0.1,163,$0.10,0.11,29,$0.11,,,,,,,0.21,73,$0.21,0.16,0,$0.16,,,,0.25,0,$0.25,,,,,,
1469,68af82cdc4f780b5153e6686,550058,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Grookey,014/167,167,Common,Grass,70,Basic,1,,https://www.tcgplayer.com/product/550058/pokemon-sv06-twilight-masquerade-grookey,https://tcgplayer-cdn.tcgplayer.com/product/550058_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550058_in_600x600.jpg,FALSE,100,2025-11-27T18:16:03.661Z,2025-08-27T22:12:29.908Z,2025-11-27T18:16:03.792Z,Rx,2,None,,0.15,,Near Mint,0.15,57,$0.15,0.2,12,$0.20,0.04,1,$0.04,,,,,,,,,,2025-11-27T18:16:03.661Z,FALSE,,,,,,,,,,,,,0.07,174,$0.07,0.1,27,$0.10,,,,0.04,1,$0.04,0.15,57,$0.15,0.2,12,$0.20,,,,0.19,0,$0.19,,,,,,
1470,68af82cdc4f780b5153e6689,550057,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Trevenant,013/167,167,Common,Grass,120,Stage 1,3,,https://www.tcgplayer.com/product/550057/pokemon-sv06-twilight-masquerade-trevenant,https://tcgplayer-cdn.tcgplayer.com/product/550057_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550057_in_600x600.jpg,FALSE,100,2025-11-27T17:57:04.292Z,2025-08-27T22:12:29.950Z,2025-11-27T17:57:04.384Z,Rx,2,None,,0.05,,Near Mint,0.05,60,$0.05,0.14,0,$0.14,,,,,,,,,,,,,2025-11-27T17:57:04.292Z,FALSE,,,,,,,,,,,,,0.05,60,$0.05,0.06,0,$0.06,,,,,,,0.09,28,$0.09,0.14,0,$0.14,,,,,,,,,,,,
1471,68af82cdc4f780b5153e668c,550056,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Phantump,012/167,167,Common,Grass,70,Basic,2,,https://www.tcgplayer.com/product/550056/pokemon-sv06-twilight-masquerade-phantump,https://tcgplayer-cdn.tcgplayer.com/product/550056_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550056_in_600x600.jpg,FALSE,100,2025-11-27T17:57:07.742Z,2025-08-27T22:12:29.988Z,2025-11-27T17:57:07.830Z,Rx,2,None,,0.05,,Near Mint,0.05,66,$0.05,0.13,1,$0.13,,,,,,,,,,,,,2025-11-27T17:57:07.742Z,FALSE,,,,,,,,,,,,,0.05,66,$0.05,0.06,1,$0.06,,,,,,,0.1,39,$0.10,0.13,1,$0.13,,,,,,,,,,,,
1472,68af82cec4f780b5153e668f,550055,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Leafeon,011/167,167,Uncommon,Grass,120,Stage 1,1,,https://www.tcgplayer.com/product/550055/pokemon-sv06-twilight-masquerade-leafeon,https://tcgplayer-cdn.tcgplayer.com/product/550055_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550055_in_600x600.jpg,FALSE,100,2025-11-27T18:21:00.192Z,2025-08-27T22:12:30.026Z,2025-11-27T18:21:00.343Z,Rx,2,None,,0.22,,Near Mint,0.22,794,$0.22,0.19,91,$0.19,0.44,3,$0.44,,,,,,,,,,2025-11-27T18:21:00.192Z,FALSE,,,,,,,,,,,,,0.11,1255,$0.11,0.19,91,$0.19,,,,0.13,11,$0.13,0.22,794,$0.22,0.23,51,$0.23,,,,0.44,3,$0.44,,,,,,
1473,68af82cec4f780b5153e6692,550054,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Illumise,010/167,167,Common,Grass,70,Basic,1,,https://www.tcgplayer.com/product/550054/pokemon-sv06-twilight-masquerade-illumise,https://tcgplayer-cdn.tcgplayer.com/product/550054_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550054_in_600x600.jpg,FALSE,100,2025-11-27T18:16:07.520Z,2025-08-27T22:12:30.062Z,2025-11-27T18:16:07.633Z,Rx,2,None,,0.12,,Near Mint,0.12,34,$0.12,0.13,3,$0.13,0.13,1,$0.13,,,,,,,,,,2025-11-27T18:16:07.520Z,FALSE,,,,,,,,,,,,,0.08,58,$0.08,0.08,4,$0.08,,,,,,,0.12,34,$0.12,0.13,3,$0.13,,,,0.13,1,$0.13,,,,,,
1474,68af82cec4f780b5153e6695,550053,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Volbeat,009/167,167,Common,Grass,70,Basic,1,,https://www.tcgplayer.com/product/550053/pokemon-sv06-twilight-masquerade-volbeat,https://tcgplayer-cdn.tcgplayer.com/product/550053_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550053_in_600x600.jpg,FALSE,100,2025-11-27T18:16:20.885Z,2025-08-27T22:12:30.100Z,2025-11-27T18:16:21.023Z,Rx,2,None,,0.1,,Near Mint,0.1,33,$0.10,0.05,12,$0.05,0.05,0,$0.05,,,,,,,,,,2025-11-27T18:16:20.885Z,FALSE,,,,,,,,,,,,,0.07,54,$0.07,0.05,12,$0.05,,,,,,,0.1,33,$0.10,0.14,5,$0.14,,,,0.05,0,$0.05,,,,,,
1475,68af82cec4f780b5153e6698,550052,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Heracross,008/167,167,Uncommon,Grass,120,Basic,2,,https://www.tcgplayer.com/product/550052/pokemon-sv06-twilight-masquerade-heracross,https://tcgplayer-cdn.tcgplayer.com/product/550052_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550052_in_600x600.jpg,FALSE,100,2025-11-27T18:21:03.827Z,2025-08-27T22:12:30.150Z,2025-11-27T18:21:03.963Z,Rx,2,None,,0.11,,Near Mint,0.11,66,$0.11,0.06,3,$0.06,0.4,0,$0.40,,,,,,,,,,2025-11-27T18:21:03.827Z,FALSE,,,,,,,,,,,,,0.06,58,$0.06,0.06,3,$0.06,,,,,,,0.11,66,$0.11,0.12,3,$0.12,,,,0.4,0,$0.40,,,,,,
1476,68af82cec4f780b5153e669b,550051,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Sunflora - 007/167,007/167,167,Uncommon,Grass,100,Stage 1,1,,https://www.tcgplayer.com/product/550051/pokemon-sv06-twilight-masquerade-sunflora---007-167,https://tcgplayer-cdn.tcgplayer.com/product/550051_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550051_in_600x600.jpg,FALSE,100,2025-11-27T18:26:05.333Z,2025-08-27T22:12:30.186Z,2025-11-27T18:26:05.418Z,Rx,2,None,,0.14,,Near Mint,0.14,38,$0.14,0.11,21,$0.11,,,,,,,,,,,,,2025-11-27T18:26:05.333Z,FALSE,,,,,,,,,,,,,0.05,49,$0.05,0.11,21,$0.11,,,,,,,0.14,38,$0.14,0.09,1,$0.09,,,,,,,,,,,,
1477,68af82cec4f780b5153e669e,550050,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Sunkern,006/167,167,Common,Grass,40,Basic,1,,https://www.tcgplayer.com/product/550050/pokemon-sv06-twilight-masquerade-sunkern,https://tcgplayer-cdn.tcgplayer.com/product/550050_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550050_in_600x600.jpg,FALSE,100,2025-11-27T18:26:09.252Z,2025-08-27T22:12:30.226Z,2025-11-27T18:26:09.338Z,Rx,2,None,,0.1,,Near Mint,0.1,34,$0.10,0.08,0,$0.08,,,,,,,,,,,,,2025-11-27T18:26:09.252Z,FALSE,,,,,,,,,,,,,0.06,45,$0.06,0.08,0,$0.08,,,,,,,0.1,34,$0.10,0.03,21,$0.03,,,,,,,,,,,,
1478,68af82cec4f780b5153e66a1,550049,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Ariados,005/167,167,Uncommon,Grass,90,Stage 1,1,,https://www.tcgplayer.com/product/550049/pokemon-sv06-twilight-masquerade-ariados,https://tcgplayer-cdn.tcgplayer.com/product/550049_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550049_in_600x600.jpg,FALSE,100,2025-11-27T17:57:17.865Z,2025-08-27T22:12:30.261Z,2025-11-27T17:57:17.952Z,Rx,2,None,,0.09,,Near Mint,0.09,225,$0.09,0.16,10,$0.16,,,,,,,,,,,,,2025-11-27T17:57:17.865Z,FALSE,,,,,,,,,,,,,0.04,444,$0.04,0.04,53,$0.04,,,,,,,0.09,225,$0.09,0.16,10,$0.16,,,,,,,,,,,,
1479,68af82cec4f780b5153e66a4,550048,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Spinarak,004/167,167,Common,Grass,60,Basic,1,,https://www.tcgplayer.com/product/550048/pokemon-sv06-twilight-masquerade-spinarak,https://tcgplayer-cdn.tcgplayer.com/product/550048_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550048_in_600x600.jpg,FALSE,100,2025-11-27T18:21:11.428Z,2025-08-27T22:12:30.304Z,2025-11-27T18:21:11.517Z,Rx,2,None,,0.11,,Near Mint,0.11,237,$0.11,0.11,20,$0.11,0.05,0,$0.05,,,,,,,,,,2025-11-27T18:21:11.428Z,FALSE,,,,,,,,,,,,,0.06,406,$0.06,0.05,33,$0.05,,,,0.05,0,$0.05,0.11,237,$0.11,0.11,20,$0.11,,,,,,,,,,,,
1480,68af82cec4f780b5153e66a7,550047,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Pinsir - 003/167,003/167,167,Common,Grass,110,Basic,2,,https://www.tcgplayer.com/product/550047/pokemon-sv06-twilight-masquerade-pinsir---003-167,https://tcgplayer-cdn.tcgplayer.com/product/550047_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550047_in_600x600.jpg,FALSE,100,2025-11-27T17:57:21.304Z,2025-08-27T22:12:30.352Z,2025-11-27T17:57:21.414Z,Rx,2,None,,0.11,,Near Mint,0.11,236,$0.11,0.09,19,$0.09,,,,,,,,,,,,,2025-11-27T17:57:21.304Z,FALSE,,,,,,,,,,,,,0.06,317,$0.06,0.09,19,$0.09,,,,,,,0.11,236,$0.11,0.18,9,$0.18,,,,,,,,,,,,
1481,68af82cec4f780b5153e66aa,550046,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Tangrowth,002/167,167,Common,Grass,150,Stage 1,4,,https://www.tcgplayer.com/product/550046/pokemon-sv06-twilight-masquerade-tangrowth,https://tcgplayer-cdn.tcgplayer.com/product/550046_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550046_in_600x600.jpg,FALSE,100,2025-11-27T18:26:13.426Z,2025-08-27T22:12:30.388Z,2025-11-27T18:26:13.515Z,Rx,2,None,,0.12,,Near Mint,0.12,278,$0.12,0.04,26,$0.04,,,,,,,,,,,,,2025-11-27T18:26:13.426Z,FALSE,,,,,,,,,,,,,0.06,341,$0.06,0.04,26,$0.04,,,,,,,0.12,278,$0.12,0.05,52,$0.05,,,,,,,,,,,,
1482,68af82cec4f780b5153e66ad,550045,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Tangela,001/167,167,Common,Grass,80,Basic,2,,https://www.tcgplayer.com/product/550045/pokemon-sv06-twilight-masquerade-tangela,https://tcgplayer-cdn.tcgplayer.com/product/550045_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/550045_in_600x600.jpg,FALSE,100,2025-11-27T18:21:14.966Z,2025-08-27T22:12:30.426Z,2025-11-27T18:21:15.069Z,Rx,2,None,,0.11,,Near Mint,0.11,277,$0.11,0.03,36,$0.03,0.02,2,$0.02,,,,,,,,,,2025-11-27T18:21:14.966Z,FALSE,,,,,,,,,,,,,0.05,322,$0.05,0.05,39,$0.05,,,,0.02,2,$0.02,0.11,277,$0.11,0.03,36,$0.03,,,,,,,,,,,,
1483,6918808a4970a4389978d4a6,552690,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Code Card - Twilight Masquerade 3 Pack Blister [Revavroom],,,Code Card,,,,,,https://www.tcgplayer.com/product/552690,https://tcgplayer-cdn.tcgplayer.com/product/552690_in_200x200.jpg,#N/A,FALSE,20,2025-11-27T10:58:16.761Z,2025-11-15T13:30:50.760Z,2025-11-27T10:58:17.173Z,,,,,0.1,,Near Mint,0.1,3,$0.10,,,,,,,,,,,,,,,,2025-11-27T10:58:16.761Z,FALSE,,,,,,,,,,,,,0.1,3,$0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,6918808a4970a4389978d4a9,552691,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Code Card - Twilight Masquerade 3 Pack Blister [Snorlax],,,Code Card,,,,,,https://www.tcgplayer.com/product/552691,https://tcgplayer-cdn.tcgplayer.com/product/552691_in_200x200.jpg,#N/A,FALSE,20,2025-11-27T10:58:21.640Z,2025-11-15T13:30:50.810Z,2025-11-27T10:58:22.608Z,,,,,0.08,,Near Mint,0.08,1,$0.08,,,,,,,,,,,,,,,,2025-11-27T10:58:21.640Z,FALSE,,,,,,,,,,,,,0.08,1,$0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,6918808a4970a4389978d4ac,552698,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Code Card - Twilight Masquerade Booster Pack,,,Code Card,,,,,,https://www.tcgplayer.com/product/552698,https://tcgplayer-cdn.tcgplayer.com/product/552698_in_200x200.jpg,#N/A,FALSE,20,2025-11-27T10:58:26.016Z,2025-11-15T13:30:50.854Z,2025-11-27T10:58:28.333Z,,,,,0.03,,Near Mint,0.03,2688,$0.03,0.05,0,$0.05,,,,,,,,,,,,,2025-11-27T10:58:26.016Z,FALSE,,,,,,,,,,,,,0.03,2688,$0.03,0.05,0,$0.05,,,,,,,,,,,,,,,,,,,,,,,,
1486,6918808a4970a4389978d4b1,552689,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Code Card - Twilight Masquerade Build and Battle Box,,,Code Card,,,,,,https://www.tcgplayer.com/product/552689,https://tcgplayer-cdn.tcgplayer.com/product/552689_in_200x200.jpg,#N/A,FALSE,20,2025-11-27T10:58:32.684Z,2025-11-15T13:30:50.938Z,2025-11-27T10:58:33.429Z,,,,,0.14,,Near Mint,0.14,0,$0.14,,,,,,,,,,,,,,,,2025-11-27T10:58:32.684Z,FALSE,,,,,,,,,,,,,0.14,0,$0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,6918808a4970a4389978d4b4,552687,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Code Card - Twilight Masquerade Elite Trainer Box,,,Code Card,,,,,,https://www.tcgplayer.com/product/552687,https://tcgplayer-cdn.tcgplayer.com/product/552687_in_200x200.jpg,#N/A,FALSE,20,2025-11-27T10:58:36.575Z,2025-11-15T13:30:50.984Z,2025-11-27T10:58:37.354Z,,,,,0.13,,Near Mint,0.13,4,$0.13,,,,,,,,,,,,,,,,2025-11-27T10:58:36.575Z,FALSE,,,,,,,,,,,,,0.13,4,$0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,6918808b4970a4389978d4b7,552688,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Code Card - Twilight Masquerade Pokemon Center Elite Trainer Box (Exclusive),,,Code Card,,,,,,https://www.tcgplayer.com/product/552688,https://tcgplayer-cdn.tcgplayer.com/product/552688_in_200x200.jpg,#N/A,FALSE,20,2025-11-27T10:58:42.855Z,2025-11-15T13:30:51.029Z,2025-11-27T10:58:43.850Z,,,,,0.59,,Near Mint,0.59,11,$0.59,,,,,,,,,,,,,,,,2025-11-27T10:58:42.855Z,FALSE,,,,,,,,,,,,,0.59,11,$0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,6918808b4970a4389978d4ba,552696,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Code Card - Twilight Masquerade Single Pack Blister [Porygon],,,Code Card,,,,,,https://www.tcgplayer.com/product/552696,https://tcgplayer-cdn.tcgplayer.com/product/552696_in_200x200.jpg,#N/A,FALSE,20,2025-11-27T10:58:47.132Z,2025-11-15T13:30:51.078Z,2025-11-27T10:58:47.615Z,,,,,0.04,,Near Mint,0.04,2,$0.04,,,,,,,,,,,,,,,,2025-11-27T10:58:47.132Z,FALSE,,,,,,,,,,,,,0.04,2,$0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,6918808b4970a4389978d4bd,552693,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Code Card - Twilight Masquerade Single Pack Blister [Pupitar],,,Code Card,,,,,,https://www.tcgplayer.com/product/552693,https://tcgplayer-cdn.tcgplayer.com/product/552693_in_200x200.jpg,#N/A,FALSE,20,2025-11-27T10:58:51.847Z,2025-11-15T13:30:51.124Z,2025-11-27T10:58:52.591Z,,,,,0.04,,Near Mint,0.04,2,$0.04,,,,,,,,,,,,,,,,2025-11-27T10:58:51.847Z,FALSE,,,,,,,,,,,,,0.04,2,$0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,6918808b4970a4389978d4c0,617194,68af37225bce97006df9f25d,SV06: Twilight Masquerade,Code Card - Twilight Masquerade Single Pack Blister [Steelix],,,Code Card,,,,,,https://www.tcgplayer.com/product/617194,https://tcgplayer-cdn.tcgplayer.com/product/617194_in_200x200.jpg,#N/A,FALSE,20,2025-11-27T10:59:01.736Z,2025-11-15T13:30:51.167Z,2025-11-27T10:59:02.766Z,,,,,0.1,,Near Mint,0.1,1,$0.10,,,,,,,,,,,,,,,,2025-11-27T10:59:01.736Z,FALSE,,,,,,,,,,,,,0.1,1,$0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
